"score","id","category","primary_query","secondary_queries","url","stock","price"
"108","12","Fren Diski","Fren Diski Renault Midlum Premium Magnum OEM 5010598309 ESD 040 31","Volvo FL II/FL III Fren Diski | Volvo FL II/FL III 5010598309 | 5010598309 Fren Diski | ESD 040 31 Fren Diski | Fren Diski Renault Midlum Premium Magnum","https://www.frenciniz.com/urun/12/fren-diski-renault-midlum-premium-magnum-oem-5010598309-esd-040-31-ekersan","49","5464.8"
"108","179","Fren Diski","Fren Diski Ford Cargo OEM 13C33 ESD 090 05","Ford Cargo Fren Diski | Ford Cargo 13C33 | 13C33 Fren Diski | ESD 090 05 Fren Diski | Fren Diski Ford Cargo","https://www.frenciniz.com/urun/179/fren-diski-ford-cargo-oem-13c33-esd-090-05-ekersan","49","3743.5"
"108","206","Fren Diski","Fren Diski Renault Midlum Premium Magnum OEM 5010525362 ESD 040 06","Renault Trucks Midlum Fren Diski | Renault Trucks Midlum 5010525362 | 5010525362 Fren Diski | ESD 040 06 Fren Diski | Fren Diski Renault Midlum Premium Magnum","https://www.frenciniz.com/urun/206/fren-diski-renault-midlum-premium-magnum-oem-5010525362-esd-040-06-ekersan","46","4211.44"
"108","41","Fren Diski","Fren Diski Volvo FH FM FL 410 OEM 8551042 ESD 110 02","Volvo FH Fren Diski | Volvo FH 8551042 | 8551042 Fren Diski | ESD 110 02 Fren Diski | Fren Diski Volvo FH FM FL 410","https://www.frenciniz.com/urun/41/fren-diski-volvo-fh-fm-fl-410-oem-8551042-esd-110-02-ekersan","44","4234.65"
"108","6","Fren Diski","Fren Diski Isuzu Novo NovoCiti Life CitiLife 387 061 2600 OEM 387.061.2600.51 ESD 130 09","Isuzu Novo Fren Diski | Isuzu Novo 387.061.2600.51 | 387.061.2600.51 Fren Diski | ESD 130 09 Fren Diski | Fren Diski Isuzu Novo NovoCiti Life CitiLife 387 061 2600","https://www.frenciniz.com/urun/6/fren-diski-isuzu-novo-novociti-life-citilife-387-061-2600-oem-387-061-2600-51-esd-130-09-ekersan","39","3243.66"
"108","76","Fren Diski","Fren Diski Renault Midlum Premium Magnum OEM 5010525326 ESD 040 04","Renault Trucks Midlum Fren Diski | Renault Trucks Midlum 5010525326 | 5010525326 Fren Diski | ESD 040 04 Fren Diski | Fren Diski Renault Midlum Premium Magnum","https://www.frenciniz.com/urun/76/fren-diski-renault-midlum-premium-magnum-oem-5010525326-esd-040-04-ekersan","34","6763.83"
"108","13","Fren Diski","Fren Diski Renault Midlum Premium Magnum OEM 20700508 ESD 040 30","Renault Trucks Midlum Fren Diski | Renault Trucks Midlum 20700508 | 20700508 Fren Diski | ESD 040 30 Fren Diski | Fren Diski Renault Midlum Premium Magnum","https://www.frenciniz.com/urun/13/fren-diski-renault-midlum-premium-magnum-oem-20700508-esd-040-30-ekersan","32","5237.1"
"108","208","Fren Diski","Fren Diski Renault Midlum Premium Magnum OEM 5010422593 ESD 040 03","Renault Trucks Midlum Fren Diski | Renault Trucks Midlum 5010422593 | 5010422593 Fren Diski | ESD 040 03 Fren Diski | Fren Diski Renault Midlum Premium Magnum","https://www.frenciniz.com/urun/208/fren-diski-renault-midlum-premium-magnum-oem-5010422593-esd-040-03-ekersan","32","4594.3"
"108","166","Fren Diski","Fren Diski BMC Probus Profesyonel Fatih Pro 16 Delik OEM 57RS307931M ESD 160 05","BMC Probus Fren Diski | BMC Probus 57RS307931M | 57RS307931M Fren Diski | ESD 160 05 Fren Diski | Fren Diski BMC Probus Profesyonel Fatih Pro 16 Delik","https://www.frenciniz.com/urun/166/fren-diski-bmc-probus-profesyonel-fatih-pro-16-delik-oem-57rs307931m-esd-160-05-ekersan","31","5636.53"
"108","795","Fren Pabucu","Fren Pabucu SAF Holland 18 cm OEM (A) G4 EYD 80 07","SAF dorse dingili Fren Pabucu | SAF dorse dingili (A) G4 | (A) G4 Fren Pabucu | EYD 80 07 Fren Pabucu | Fren Pabucu SAF Holland 18 cm","https://www.frenciniz.com/urun/795/fren-pabucu-saf-holland-18-cm-oem-a-g4-eyd-80-07-ekersan","30","1518"
"108","207","Fren Diski","Fren Diski Renault Premium Magnum Kerax Midlum 10 Delik Ön 220 OEM 5010525014 ESD 040 05","Renault Trucks Premium Fren Diski | Renault Trucks Premium 5010525014 | 5010525014 Fren Diski | ESD 040 05 Fren Diski | Fren Diski Renault Premium Magnum Kerax Midlum 10 Delik Ön 220","https://www.frenciniz.com/urun/207/fren-diski-renault-premium-magnum-kerax-midlum-10-delik-on-220-oem-5010525014-esd-040-05-ekersan","29","4211.44"
"108","794","Fren Pabucu","Fren Pabucu BPW ECOPlus 20 cm OEM (A) D3 EYD 80 24","BPW dorse dingili Fren Pabucu | BPW dorse dingili (A) D3 | (A) D3 Fren Pabucu | EYD 80 24 Fren Pabucu | Fren Pabucu BPW ECOPlus 20 cm","https://www.frenciniz.com/urun/794/fren-pabucu-bpw-ecoplus-20-cm-oem-a-d3-eyd-80-24-ekersan","26","1287"
"108","851","Fren Pabucu","Fren Pabucu Mercedes Actros Axor 18 cm OEM (A) G4 EYD 206 07","Mercedes-Benz Actros Fren Pabucu | Mercedes-Benz Actros (A) G4 | (A) G4 Fren Pabucu | EYD 206 07 Fren Pabucu | Fren Pabucu Mercedes Actros Axor 18 cm","https://www.frenciniz.com/urun/851/fren-pabucu-mercedes-actros-axor-18-cm-oem-a-g4-eyd-206-07-ekersan","23","2145"
"108","173","Fren Diski","Fren Diski Volvo FH FM FL OEM 85103804 ESD 110 03","Volvo FH Fren Diski | Volvo FH 85103804 | 85103804 Fren Diski | ESD 110 03 Fren Diski | Fren Diski Volvo FH FM FL","https://www.frenciniz.com/urun/173/fren-diski-volvo-fh-fm-fl-oem-85103804-esd-110-03-ekersan","22","3722.23"
"108","211","Fren Diski","Fren Diski Iveco Eurocargo Stralis Trakker Ön 100 OEM 7189265 ESD 030 19","Iveco Eurocargo Fren Diski | Iveco Eurocargo 7189265 | 7189265 Fren Diski | ESD 030 19 Fren Diski | Fren Diski Iveco Eurocargo Stralis Trakker Ön 100","https://www.frenciniz.com/urun/211/fren-diski-iveco-eurocargo-stralis-trakker-on-100-oem-7189265-esd-030-19-ekersan","21","4094.46"
"108","796","Fren Pabucu","Fren Pabucu Fruehauf SMB 18 cm OEM 6504773 EYD 80 06","Dorse / treyler Fren Pabucu | Dorse / treyler 6504773 | 6504773 Fren Pabucu | EYD 80 06 Fren Pabucu | Fren Pabucu Fruehauf SMB 18 cm","https://www.frenciniz.com/urun/796/fren-pabucu-fruehauf-smb-18-cm-oem-6504773-eyd-80-06-ekersan","20","1221"
"103","56","Bijon","Bijon Mercedes Actros Axor Dps OEM 9424010271-4012371 ESB 180 20","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 9424010271-4012371 | 9424010271-4012371 Bijon | ESB 180 20 Bijon | Bijon Mercedes Actros Axor Dps","https://www.frenciniz.com/urun/56/bijon-mercedes-actros-axor-dps-oem-9424010271-4012371-esb-180-20-ekersan","8489","183.64"
"103","373","Bijon","Bijon SAF Holland 73 mm OEM 1303111810 ESB 1813 10","Iveco Eurocargo Bijon | Iveco Eurocargo 1303111810 | 1303111810 Bijon | ESB 1813 10 Bijon | Bijon SAF Holland 73 mm","https://www.frenciniz.com/urun/373/bijon-saf-holland-73-mm-oem-1303111810-esb-1813-10-ekersan","7553","199.31"
"103","351","Bijon","Bijon Renault Premium Magnum Kerax Midlum DPS Arka 440 OEM 20515517-7420515517 ESB 2316 20","Renault Trucks Premium Bijon | Renault Trucks Premium 20515517-7420515517 | 20515517-7420515517 Bijon | ESB 2316 20 Bijon | Bijon Renault Premium Magnum Kerax Midlum DPS Arka 440","https://www.frenciniz.com/urun/351/bijon-renault-premium-magnum-kerax-midlum-dps-arka-440-oem-20515517-7420515517-esb-2316-20","7017","199.31"
"103","242","Bijon","Bijon Mercedes Actros Axor OEM 3814010771-3464010071 ESB 182 10","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3814010771-3464010071 | 3814010771-3464010071 Bijon | ESB 182 10 Bijon | Bijon Mercedes Actros Axor","https://www.frenciniz.com/urun/242/bijon-mercedes-actros-axor-oem-3814010771-3464010071-esb-182-10-ekersan","6916","186.39"
"103","377","Bijon","Bijon BPW ECOPlus Dps OEM 329633110 ESB 1722 10","BPW dorse dingili Bijon | BPW dorse dingili 329633110 | 329633110 Bijon | ESB 1722 10 Bijon | Bijon BPW ECOPlus Dps","https://www.frenciniz.com/urun/377/bijon-bpw-ecoplus-dps-oem-329633110-esb-1722-10-ekersan","6593","199.31"
"103","384","Bijon","Bijon Scania P G R Dps OEM 20515519-7420515519 ESB 1426 10","Scania P/G/R serisi Bijon | Scania P/G/R serisi 20515519-7420515519 | 20515519-7420515519 Bijon | ESB 1426 10 Bijon | Bijon Scania P G R Dps","https://www.frenciniz.com/urun/384/bijon-scania-p-g-r-dps-oem-20515519-7420515519-esb-1426-10-ekersan","6086","210.3"
"103","336","Bijon","Bijon BMC Probus Profesyonel Fatih Pro 117 mm Arka OEM 7K60177KOM-760177 ESB 340 10","BMC Probus Bijon | BMC Probus 7K60177KOM-760177 | 7K60177KOM-760177 Bijon | ESB 340 10 Bijon | Bijon BMC Probus Profesyonel Fatih Pro 117 mm Arka","https://www.frenciniz.com/urun/336/bijon-bmc-probus-profesyonel-fatih-pro-117-mm-arka-oem-7k60177kom-760177-esb-340-10-ekersan","5379","199.31"
"103","58","Bijon","Bijon Mercedes Actros Axor Dps OEM 9424010371-4014171 ESB 180 10","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 9424010371-4014171 | 9424010371-4014171 Bijon | ESB 180 10 Bijon | Bijon Mercedes Actros Axor Dps","https://www.frenciniz.com/urun/58/bijon-mercedes-actros-axor-dps-oem-9424010371-4014171-esb-180-10-ekersan","5284","183.64"
"103","253","Bijon","Bijon Mercedes Actros Axor 110 mm Arka OEM 3274020471 ESB 111 10-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3274020471 | 3274020471 Bijon | ESB 111 10-1 Bijon | Bijon Mercedes Actros Axor 110 mm Arka","https://www.frenciniz.com/urun/253/bijon-mercedes-actros-axor-110-mm-arka-oem-3274020471-esb-111-10-1-ekersan","5175","181.73"
"103","335","Bijon","Bijon BMC Probus Profesyonel Fatih Pro OEM 7K60192 ESB 340 20","BMC Probus Bijon | BMC Probus 7K60192 | 7K60192 Bijon | ESB 340 20 Bijon | Bijon BMC Probus Profesyonel Fatih Pro","https://www.frenciniz.com/urun/335/bijon-bmc-probus-profesyonel-fatih-pro-oem-7k60192-esb-340-20-ekersan","4506","199.31"
"103","255","Bijon","Bijon Mercedes Actros Axor 110 mm DPS Arka OEM 3464010071 ESB 110 10-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3464010071 | 3464010071 Bijon | ESB 110 10-1 Bijon | Bijon Mercedes Actros Axor 110 mm DPS Arka","https://www.frenciniz.com/urun/255/bijon-mercedes-actros-axor-110-mm-dps-arka-oem-3464010071-esb-110-10-1-ekersan","4439","175.94"
"103","371","Bijon","Bijon SAF Holland Dps OEM 1303112010-3302115700 ESB 1816 10","SAF dorse dingili Bijon | SAF dorse dingili 1303112010-3302115700 | 1303112010-3302115700 Bijon | ESB 1816 10 Bijon | Bijon SAF Holland Dps","https://www.frenciniz.com/urun/371/bijon-saf-holland-dps-oem-1303112010-3302115700-esb-1816-10-ekersan","4398","199.31"
"103","288","Bijon","Bijon Scania P G R Dps OEM 1368690 ESB 911 20-R","Scania 4 serisi Bijon | Scania 4 serisi 1368690 | 1368690 Bijon | ESB 911 20-R Bijon | Bijon Scania P G R Dps","https://www.frenciniz.com/urun/288/bijon-scania-p-g-r-dps-oem-1368690-esb-911-20-r-ekersan","4278","215.69"
"103","310","Bijon","Bijon Iveco Eurocargo Stralis Dps OEM 42117455-42064826 ESB 621 10","Iveco Eurocargo Bijon | Iveco Eurocargo 42117455-42064826 | 42117455-42064826 Bijon | ESB 621 10 Bijon | Bijon Iveco Eurocargo Stralis Dps","https://www.frenciniz.com/urun/310/bijon-iveco-eurocargo-stralis-dps-oem-42117455-42064826-esb-621-10-ekersan","4092","199.31"
"103","325","Bijon","Bijon Dps OEM 81DB118CA ESB 420 10","Kamyon Bijon | Kamyon 81DB118CA | 81DB118CA Bijon | ESB 420 10 Bijon | Bijon Dps","https://www.frenciniz.com/urun/325/bijon-dps-oem-81db118ca-esb-420-10-ekersan","4023","199.31"
"103","375","Bijon","Bijon BPW ECOPlus Dps OEM 329633120- 329633121 ESB 1725 10","BPW dorse dingili Bijon | BPW dorse dingili 329633120- 329633121 | 329633120- 329633121 Bijon | ESB 1725 10 Bijon | Bijon BPW ECOPlus Dps","https://www.frenciniz.com/urun/375/bijon-bpw-ecoplus-dps-oem-329633120-329633121-esb-1725-10-ekersan","3790","199.31"
"103","286","Bijon","Bijon Scania P G R Dps OEM 2285275-1868665 ESB 912 20-R","Scania P/G/R serisi Bijon | Scania P/G/R serisi 2285275-1868665 | 2285275-1868665 Bijon | ESB 912 20-R Bijon | Bijon Scania P G R Dps","https://www.frenciniz.com/urun/286/bijon-scania-p-g-r-dps-oem-2285275-1868665-esb-912-20-r-ekersan","3781","210.3"
"103","372","Bijon","Bijon SAF Holland Dps OEM 1303107511 ESB 1815 10","SAF dorse dingili Bijon | SAF dorse dingili 1303107511 | 1303107511 Bijon | ESB 1815 10 Bijon | Bijon SAF Holland Dps","https://www.frenciniz.com/urun/372/bijon-saf-holland-dps-oem-1303107511-esb-1815-10-ekersan","3692","199.31"
"103","287","Bijon","Bijon Scania P G R Dps OEM 1528712 ESB 912 10-R","Scania 4 serisi Bijon | Scania 4 serisi 1528712 | 1528712 Bijon | ESB 912 10-R Bijon | Bijon Scania P G R Dps","https://www.frenciniz.com/urun/287/bijon-scania-p-g-r-dps-oem-1528712-esb-912-10-r-ekersan","3637","210.3"
"103","250","Bijon","Bijon Mercedes Actros Axor 100 mm OEM 4013971 ESB 114 10-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 4013971 | 4013971 Bijon | ESB 114 10-1 Bijon | Bijon Mercedes Actros Axor 100 mm","https://www.frenciniz.com/urun/250/bijon-mercedes-actros-axor-100-mm-oem-4013971-esb-114-10-1-ekersan","3471","178.69"
"103","239","Bijon","Bijon Mercedes Actros Axor 92 mm Arka OEM 4014171 ESB 187 10","Mercedes-Benz Axor Bijon | Mercedes-Benz Axor 4014171 | 4014171 Bijon | ESB 187 10 Bijon | Bijon Mercedes Actros Axor 92 mm Arka","https://www.frenciniz.com/urun/239/bijon-mercedes-actros-axor-92-mm-arka-oem-4014171-esb-187-10-ekersan","3290","183.64"
"103","322","Bijon","Bijon Ford Cargo Dps OEM FC461118CA ESB 422 10","Ford Cargo Bijon | Ford Cargo FC461118CA | FC461118CA Bijon | ESB 422 10 Bijon | Bijon Ford Cargo Dps","https://www.frenciniz.com/urun/322/bijon-ford-cargo-dps-oem-fc461118ca-esb-422-10-ekersan","3250","213.05"
"103","236","Bijon","Bijon MAN 12-153 73 mm Arka OEM 81455010123 ESB 231 10","MAN ağır vasıta Bijon | MAN ağır vasıta 81455010123 | 81455010123 Bijon | ESB 231 10 Bijon | Bijon MAN 12-153 73 mm Arka","https://www.frenciniz.com/urun/236/bijon-man-12-153-73-mm-arka-oem-81455010123-esb-231-10-ekersan","3205","163.57"
"103","54","Bijon","Bijon Scania P G R Dps OEM 1528655 ESB 915 10-R","Scania 4 serisi Bijon | Scania 4 serisi 1528655 | 1528655 Bijon | ESB 915 10-R Bijon | Bijon Scania P G R Dps","https://www.frenciniz.com/urun/54/bijon-scania-p-g-r-dps-oem-1528655-esb-915-10-r-ekersan","3156","218.55"
"103","312","Bijon","Bijon Iveco Eurocargo Stralis Dps OEM 42117457 ESB 620 10","Iveco Eurocargo Bijon | Iveco Eurocargo 42117457 | 42117457 Bijon | ESB 620 10 Bijon | Bijon Iveco Eurocargo Stralis Dps","https://www.frenciniz.com/urun/312/bijon-iveco-eurocargo-stralis-dps-oem-42117457-esb-620-10-ekersan","2987","199.31"
"103","385","Bijon","Bijon Volvo FH FM FL Dps OEM 20524942-7421147687 ESB 1414 10","Volvo FH Bijon | Volvo FH 20524942-7421147687 | 20524942-7421147687 Bijon | ESB 1414 10 Bijon | Bijon Volvo FH FM FL Dps","https://www.frenciniz.com/urun/385/bijon-volvo-fh-fm-fl-dps-oem-20524942-7421147687-esb-1414-10-ekersan","2944","199.31"
"103","344","Bijon","Bijon Dps OEM 81455010131-81455010176 ESB 260 10","Kamyon Bijon | Kamyon 81455010131-81455010176 | 81455010131-81455010176 Bijon | ESB 260 10 Bijon | Bijon Dps","https://www.frenciniz.com/urun/344/bijon-dps-oem-81455010131-81455010176-esb-260-10-ekersan","2813","186.94"
"103","383","Bijon","Bijon Scania P G R Dps OEM 7420515515-20515515 ESB 1426 20","Scania P/G/R serisi Bijon | Scania P/G/R serisi 7420515515-20515515 | 7420515515-20515515 Bijon | ESB 1426 20 Bijon | Bijon Scania P G R Dps","https://www.frenciniz.com/urun/383/bijon-scania-p-g-r-dps-oem-7420515515-20515515-esb-1426-20-ekersan","2765","199.31"
"103","323","Bijon","Bijon Scania P G R Dps OEM 20515515 ESB 421 20","Scania P/G/R serisi Bijon | Scania P/G/R serisi 20515515 | 20515515 Bijon | ESB 421 20 Bijon | Bijon Scania P G R Dps","https://www.frenciniz.com/urun/323/bijon-scania-p-g-r-dps-oem-20515515-esb-421-20-ekersan","2607","199.31"
"103","289","Bijon","Bijon Scania P G R Dps OEM 1368693 ESB 911 10-R","Scania 4 serisi Bijon | Scania 4 serisi 1368693 | 1368693 Bijon | ESB 911 10-R Bijon | Bijon Scania P G R Dps","https://www.frenciniz.com/urun/289/bijon-scania-p-g-r-dps-oem-1368693-esb-911-10-r-ekersan","2595","210.3"
"103","241","Bijon","Bijon Mercedes Actros Axor 86 mm Arka OEM Axor-Actoros Yeni Model Arka 86 mm ESB 184 10","Mercedes-Benz Axor Bijon | Mercedes-Benz Axor Axor-Actoros Yeni Model Arka 86 mm | Axor-Actoros Yeni Model Arka 86 mm Bijon | ESB 184 10 Bijon | Bijon Mercedes Actros Axor 86 mm Arka","https://www.frenciniz.com/urun/241/bijon-mercedes-actros-axor-86-mm-arka-oem-axor-actoros-yeni-model-arka-86-mm-esb-184-10-ekersan","2504","183.64"
"103","50","Bijon","Bijon MAN 12-153 58 mm OEM 81455010116-81455010152 ESB 230 20","MAN ağır vasıta Bijon | MAN ağır vasıta 81455010116-81455010152 | 81455010116-81455010152 Bijon | ESB 230 20 Bijon | Bijon MAN 12-153 58 mm","https://www.frenciniz.com/urun/50/bijon-man-12-153-58-mm-oem-81455010116-81455010152-esb-230-20-ekersan","2487","163.57"
"103","318","Bijon","Bijon BMC Probus Profesyonel Fatih Pro Arka 200 235 260 OEM 15034 ESB 530 10","BMC Probus Bijon | BMC Probus 15034 | 15034 Bijon | ESB 530 10 Bijon | Bijon BMC Probus Profesyonel Fatih Pro Arka 200 235 260","https://www.frenciniz.com/urun/318/bijon-bmc-probus-profesyonel-fatih-pro-arka-200-235-260-oem-15034-esb-530-10-ekersan","2455","199.31"
"103","374","Bijon","Bijon SAF Holland 83 mm YM OEM 1303107412 ESB 1811 10","SAF dorse dingili Bijon | SAF dorse dingili 1303107412 | 1303107412 Bijon | ESB 1811 10 Bijon | Bijon SAF Holland 83 mm YM","https://www.frenciniz.com/urun/374/bijon-saf-holland-83-mm-ym-oem-1303107412-esb-1811-10-ekersan","2454","199.31"
"103","350","Bijon","Bijon Renault Premium Magnum Kerax Midlum 79,50 mm 25 mm 440 2311 OEM 20515514-7420515514 ESB 2317 20","Renault Trucks Premium Bijon | Renault Trucks Premium 20515514-7420515514 | 20515514-7420515514 Bijon | ESB 2317 20 Bijon | Bijon Renault Premium Magnum Kerax Midlum 79,50 mm 25 mm 440 2311","https://www.frenciniz.com/urun/350/bijon-renault-premium-magnum-kerax-midlum-79-50-mm-25-mm-440-2311-oem-20515514-7420515514-esb","2452","199.31"
"103","379","Bijon","Bijon BPW ECOPlus Dps OEM 329623170 ESB 1714 10","BPW dorse dingili Bijon | BPW dorse dingili 329623170 | 329623170 Bijon | ESB 1714 10 Bijon | Bijon BPW ECOPlus Dps","https://www.frenciniz.com/urun/379/bijon-bpw-ecoplus-dps-oem-329623170-esb-1714-10-ekersan","2318","218.55"
"103","309","Bijon","Bijon Iveco Eurocargo Stralis Dps OEM 2476077 ESB 621 20","Iveco Eurocargo Bijon | Iveco Eurocargo 2476077 | 2476077 Bijon | ESB 621 20 Bijon | Bijon Iveco Eurocargo Stralis Dps","https://www.frenciniz.com/urun/309/bijon-iveco-eurocargo-stralis-dps-oem-2476077-esb-621-20-ekersan","2301","186.94"
"103","252","Bijon","Bijon Mercedes Actros Axor 84 mm OEM 3814011271-3814010071 ESB 112 20-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3814011271-3814010071 | 3814011271-3814010071 Bijon | ESB 112 20-1 Bijon | Bijon Mercedes Actros Axor 84 mm","https://www.frenciniz.com/urun/252/bijon-mercedes-actros-axor-84-mm-oem-3814011271-3814010071-esb-112-20-1-ekersan","2298","178.69"
"103","254","Bijon","Bijon Mercedes Actros Axor 77 mm DPS OEM 3274010471 ESB 110 20-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3274010471 | 3274010471 Bijon | ESB 110 20-1 Bijon | Bijon Mercedes Actros Axor 77 mm DPS","https://www.frenciniz.com/urun/254/bijon-mercedes-actros-axor-77-mm-dps-oem-3274010471-esb-110-20-1-ekersan","2142","178.03"
"103","389","Bijon","Bijon Volvo FH FM FL Dps OEM 1573081 ESB 1410 20","Volvo FH Bijon | Volvo FH 1573081 | 1573081 Bijon | ESB 1410 20 Bijon | Bijon Volvo FH FM FL Dps","https://www.frenciniz.com/urun/389/bijon-volvo-fh-fm-fl-dps-oem-1573081-esb-1410-20-ekersan","2097","199.31"
"103","249","Bijon","Bijon Mercedes Actros Axor 100 mm OEM 3814011171 ESB 115 10-1","Mercedes-Benz Actros Bijon | Mercedes-Benz Actros 3814011171 | 3814011171 Bijon | ESB 115 10-1 Bijon | Bijon Mercedes Actros Axor 100 mm","https://www.frenciniz.com/urun/249/bijon-mercedes-actros-axor-100-mm-oem-3814011171-esb-115-10-1-ekersan","2082","178.69"
"103","376","Bijon","Bijon BPW ECOPlus Dps OEM 0329633141 ESB 1723 10","BPW dorse dingili Bijon | BPW dorse dingili 0329633141 | 0329633141 Bijon | ESB 1723 10 Bijon | Bijon BPW ECOPlus Dps","https://www.frenciniz.com/urun/376/bijon-bpw-ecoplus-dps-oem-0329633141-esb-1723-10-ekersan","1971","199.31"
"103","341","Bijon","Bijon Dps OEM 81455010174 ESB 272 10","Kamyon Bijon | Kamyon 81455010174 | 81455010174 Bijon | ESB 272 10 Bijon | Bijon Dps","https://www.frenciniz.com/urun/341/bijon-dps-oem-81455010174-esb-272-10-ekersan","1969","186.94"
"103","245","Bijon","Bijon Mercedes Atego Arka 1517 OEM 3524020071 ESB 142 10","Mercedes-Benz Atego Bijon | Mercedes-Benz Atego 3524020071 | 3524020071 Bijon | ESB 142 10 Bijon | Bijon Mercedes Atego Arka 1517","https://www.frenciniz.com/urun/245/bijon-mercedes-atego-arka-1517-oem-3524020071-esb-142-10-ekersan","1967","170.44"
"103","311","Bijon","Bijon Iveco Eurocargo Stralis Dps OEM 42117452-2475870 ESB 620 20","Iveco Eurocargo Bijon | Iveco Eurocargo 42117452-2475870 | 42117452-2475870 Bijon | ESB 620 20 Bijon | Bijon Iveco Eurocargo Stralis Dps","https://www.frenciniz.com/urun/311/bijon-iveco-eurocargo-stralis-dps-oem-42117452-2475870-esb-620-20-ekersan","1821","186.94"
"103","354","Bijon","Bijon Renault Premium Magnum Kerax Midlum 95 mm Arka 370 420 OEM 5010566244 ESB 2312 10","Renault Trucks Premium Bijon | Renault Trucks Premium 5010566244 | 5010566244 Bijon | ESB 2312 10 Bijon | Bijon Renault Premium Magnum Kerax Midlum 95 mm Arka 370 420","https://www.frenciniz.com/urun/354/bijon-renault-premium-magnum-kerax-midlum-95-mm-arka-370-420-oem-5010566244-esb-2312-10-ekersan","1765","215.8"
"103","317","Bijon","Bijon BMC Probus Profesyonel Fatih Pro 200 235 260 OEM 15033-T ESB 530 20","BMC Probus Bijon | BMC Probus 15033-T | 15033-T Bijon | ESB 530 20 Bijon | Bijon BMC Probus Profesyonel Fatih Pro 200 235 260","https://www.frenciniz.com/urun/317/bijon-bmc-probus-profesyonel-fatih-pro-200-235-260-oem-15033-t-esb-530-20-ekersan","1720","199.31"
"103","378","Bijon","Bijon BPW ECOPlus Dps OEM 329623150-980623270 ESB 1719 10","BPW dorse dingili Bijon | BPW dorse dingili 329623150-980623270 | 329623150-980623270 Bijon | ESB 1719 10 Bijon | Bijon BPW ECOPlus Dps","https://www.frenciniz.com/urun/378/bijon-bpw-ecoplus-dps-oem-329623150-980623270-esb-1719-10-ekersan","1710","218.55"
"103","390","Bijon","Bijon Volvo FH FM FL Dps OEM 1573082 ESB 1410 10","Volvo FH Bijon | Volvo FH 1573082 | 1573082 Bijon | ESB 1410 10 Bijon | Bijon Volvo FH FM FL Dps","https://www.frenciniz.com/urun/390/bijon-volvo-fh-fm-fl-dps-oem-1573082-esb-1410-10-ekersan","1594","199.31"
"103","59","Bijon","Bijon Mercedes Actros Axor 80 mm Dps OEM 3894010071 ESB 194 20","Mercedes-Benz Axor Bijon | Mercedes-Benz Axor 3894010071 | 3894010071 Bijon | ESB 194 20 Bijon | Bijon Mercedes Actros Axor 80 mm Dps","https://www.frenciniz.com/urun/59/bijon-mercedes-actros-axor-80-mm-dps-oem-3894010071-esb-194-20-ekersan","1590","183.64"
"103","291","Bijon","Bijon Scania P G R 100 mm Arka OEM 272853 ESB 910 10-R","Scania P/G/R serisi Bijon | Scania P/G/R serisi 272853 | 272853 Bijon | ESB 910 10-R Bijon | Bijon Scania P G R 100 mm Arka","https://www.frenciniz.com/urun/291/bijon-scania-p-g-r-100-mm-arka-oem-272853-esb-910-10-r-ekersan","1574","210.3"
"103","304","Bijon","Bijon Iveco Eurocargo Stralis Dps OEM 42117447 ESB 693 10","Iveco Eurocargo Bijon | Iveco Eurocargo 42117447 | 42117447 Bijon | ESB 693 10 Bijon | Bijon Iveco Eurocargo Stralis Dps","https://www.frenciniz.com/urun/304/bijon-iveco-eurocargo-stralis-dps-oem-42117447-esb-693-10-ekersan","1570","199.31"
"103","395","Bijon","Bijon DAF CF XF Dps OEM 99720-1337020 ESB 1013 10","DAF CF/XF Bijon | DAF CF/XF 99720-1337020 | 99720-1337020 Bijon | ESB 1013 10 Bijon | Bijon DAF CF XF Dps","https://www.frenciniz.com/urun/395/bijon-daf-cf-xf-dps-oem-99720-1337020-esb-1013-10-ekersan","1556","199.31"
"103","388","Bijon","Bijon Volvo FH FH12 FM FL 117 mm 27 mm Arka OEM 20428545-15890088 ESB 1411 10","Volvo FH Bijon | Volvo FH 20428545-15890088 | 20428545-15890088 Bijon | ESB 1411 10 Bijon | Bijon Volvo FH FH12 FM FL 117 mm 27 mm Arka","https://www.frenciniz.com/urun/388/bijon-volvo-fh-fh12-fm-fl-117-mm-27-mm-arka-oem-20428545-15890088-esb-1411-10-ekersan","1512","218.55"
"103","300","Bijon","Bijon Isuzu Novo NovoCiti Life CitiLife Arka SAĞ SKU ESB 786 10-R","Isuzu Novo Bijon | Isuzu Novo ESB 786 10-R | ESB 786 10-R Bijon | Bijon Isuzu Novo NovoCiti Life CitiLife Arka SAĞ","https://www.frenciniz.com/urun/300/bijon-isuzu-novo-novociti-life-citilife-arka-sag-sku-esb-786-10-r-ekersan","1465","288.65"
